supervoxel_id	root_id	pos_x	pos_y	pos_z	soma_x	soma_y	soma_z	nucleus_id	flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	ito_lee_hemilineage	hartenstein_hemilineage	morphology_group	top_nt	top_nt_conf	known_nt	known_nt_source	side	nerve	vfb_id	fbbt_id	status
77338480338413207	720575940634700980	97888	54264	5578	97888.0	54264.0	5578.0	2100145.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5307935389715817	acetylcholine	Davis et al., 2020	left		fw014646	FBbt_00111763	
76704474378621543	720575940622009284	88024	44640	4856	88024.0	44640.0	4856.0	1821730.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7307949983026327	acetylcholine	Davis et al., 2020	left		fw014647	FBbt_00111763	
76282124474793059	720575940612874536	82520	42432	4972	82520.0	42432.0	4972.0	1817289.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5077528975408943	acetylcholine	Davis et al., 2020	left		fw014661	FBbt_00111763	
76563668170848391	720575940639878352	86912	42864	4881	86912.0	42864.0	4881.0	1821313.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5341141885047005	acetylcholine	Davis et al., 2020	left		fw014677	FBbt_00111763	
82264154924575833	720575940631582751	169296	52312	4922	169296.0	52312.0	4922.0	7092875.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.44267128644631887	acetylcholine	Davis et al., 2020	right		fw014699	FBbt_00111763	
77197605411132495	720575940619981494	96080	52136	5586	96080.0	52136.0	5586.0	2099357.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.46818094122145926	acetylcholine	Davis et al., 2020	left		fw014725	FBbt_00111763	
76563599451308785	720575940630831185	86040	42576	4837	86040.0	42576.0	4837.0	1820941.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5884943836620586	acetylcholine	Davis et al., 2020	left		fw014728	FBbt_00111763	
76704474378698793	720575940614631079	88984	44640	4904	88984.0	44640.0	4904.0	1822083.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5938063789120787	acetylcholine	Davis et al., 2020	left		fw014733	FBbt_00111763	
76282124474671329	720575940615907723	82600	42008	4889	82600.0	42008.0	4889.0	1817395.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5631867823415062	acetylcholine	Davis et al., 2020	left		fw014736	FBbt_00111763	
76564492804660473	720575940639895003	86771	55558	4978	84520.0	43656.0	4854.0	1819741.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4700504018556061	acetylcholine	Davis et al., 2020	left		fw014738	FBbt_00111763	
82756323816863373	720575940624244922	176928	46136	4811	176928.0	46136.0	4811.0	7380676.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5162912729780454	acetylcholine	Davis et al., 2020	right		fw014824	FBbt_00111763	
82685955072338076	720575940626873000	175736	46096	4634	175736.0	46096.0	4634.0	7380217.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49182450872283157	acetylcholine	Davis et al., 2020	right		fw014831	FBbt_00111763	
82334729760075009	720575940614373279	169913	54940	4418	173632.0	47800.0	4768.0	7379582.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4644395893971022	acetylcholine	Davis et al., 2020	right		fw014836	FBbt_00111763	
76563736890200841	720575940632080146	86144	44384	4790	86144.0	44384.0	4790.0	1820950.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5194833172011847	acetylcholine	Davis et al., 2020	left		fw014843	FBbt_00111763	
77197468038765748	720575940630209603	95936	50672	5735	95936.0	50672.0	5735.0	2099278.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5008110883274783	acetylcholine	Davis et al., 2020	left		fw014937	FBbt_00111763	
82897061237881026	720575940618307046	178280	45760	4169	178280.0	45760.0	4169.0	7381106.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5827500640162637	acetylcholine	Davis et al., 2020	right		fw014958	FBbt_00111763	
82264292296433094	720575940618711535	169885	54862	4418	177344.0	46056.0	4701.0	7380805.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5909358702642747	acetylcholine	Davis et al., 2020	right		fw014973	FBbt_00111763	
77126961788901529	720575940632779932	94616	48552	5484	94616.0	48552.0	5484.0	2090814.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.732519607923403	acetylcholine	Davis et al., 2020	left		fw014986	FBbt_00111763	
76563736890159156	720575940611821334	86872	43712	4759	86872.0	43712.0	4759.0	1821279.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5273137120948089	acetylcholine	Davis et al., 2020	left		fw014988	FBbt_00111763	
77338342965907131	720575940653666465	97760	52136	5654	97760.0	52136.0	5654.0	2100114.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47602616561078465	acetylcholine	Davis et al., 2020	left		fw015045	FBbt_00111763	
76634174353883933	720575940626384200	87072	44680	4813	87072.0	44680.0	4813.0	1821408.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.682919547522043	acetylcholine	Davis et al., 2020	left		fw015070	FBbt_00111763	
82053117411393932	720575940632711052	166592	53760	4813	166592.0	53760.0	4813.0	7092254.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6187659610522219	acetylcholine	Davis et al., 2020	right		fw015087	FBbt_00111763	
82826692493715836	720575940628603842	177512	46160	4172	177512.0	46160.0	4172.0	7380847.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5961297257399271	acetylcholine	Davis et al., 2020	right		fw015160	FBbt_00111763	
76776217512420166	720575940632777124	89875	64457	4943	91304.0	47768.0	5278.0	2089040.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5135672194172938	acetylcholine	Davis et al., 2020	left		fw015169	FBbt_00111763	
82756323816949667	720575940624903064	176264	46328	4877	176264.0	46328.0	4877.0	7380376.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4353855447183026	acetylcholine	Davis et al., 2020	right		fw015201	FBbt_00111763	
77126893069598912	720575940611567638	94248	47408	5640	94248.0	47408.0	5640.0	2090671.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5552414530425034	acetylcholine	Davis et al., 2020	left		fw015223	FBbt_00111763	
77338411618997211	720575940617997241	97608	53512	5605	97608.0	53512.0	5605.0	2100096.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.38769666207603504	acetylcholine	Davis et al., 2020	left		fw015257	FBbt_00111763	
77056524325322729	720575940616377817	93120	47392	5554	93120.0	47392.0	5554.0	2090067.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5143869346302211	acetylcholine	Davis et al., 2020	left		fw015272	FBbt_00111763	
76423961474599321	720575940607845250	84343	58012	4860	88712.0	46152.0	4993.0	1821999.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4761892132312008	acetylcholine	Davis et al., 2020	left		fw015348	FBbt_00111763	
82193786180204076	720575940637702222	168296	52408	4781	168296.0	52408.0	4781.0	7092688.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6292440074914505	acetylcholine	Davis et al., 2020	right		fw015372	FBbt_00111763	
76634105634444272	720575940612096462	87328	43992	4834	87328.0	43992.0	4834.0	1821492.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5952841948959031	acetylcholine	Davis et al., 2020	left		fw015385	FBbt_00111763	
82685886286028418	720575940607683011	175832	45144	4277	175832.0	45144.0	4277.0	7380243.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5592305102092079	acetylcholine	Davis et al., 2020	right		fw015428	FBbt_00111763	
82193717460837573	720575940612994929	168296	51768	4851	168296.0	51768.0	4851.0	7092683.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5939006553040521	acetylcholine	Davis et al., 2020	right		fw015439	FBbt_00111763	
82265254435816880	720575940619654149	168901	68513	4641	173152.0	47744.0	4708.0	7379427.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4891052015691802	acetylcholine	Davis et al., 2020	right		fw015449	FBbt_00111763	
82545355023017806	720575940631095158	173752	48080	4649	173752.0	48080.0	4649.0	7379639.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.528302887968773	acetylcholine	Davis et al., 2020	right		fw015455	FBbt_00111763	
82686023724984895	720575940619627934	175600	46824	4255	175600.0	46824.0	4255.0	7380182.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4876691468708167	acetylcholine	Davis et al., 2020	right		fw015458	FBbt_00111763	
77338480338520868	720575940608875531	97368	54280	5647	97368.0	54280.0	5647.0	2099974.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.602953876031213	acetylcholine	Davis et al., 2020	left		fw015466	FBbt_00111763	
82615723700266859	720575940642397128	174512	48600	4267	174512.0	48600.0	4267.0	7379900.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7641171061713204	acetylcholine	Davis et al., 2020	right		fw015476	FBbt_00111763	
82686023725489159	720575940634146967	175760	46920	4620	175760.0	46920.0	4620.0	7380212.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4363090421499559	acetylcholine	Davis et al., 2020	right		fw015492	FBbt_00111763	
76424305072200716	720575940645328436	84439	63124	5028	83872.0	43200.0	4923.0	1819050.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.42732532647280014	acetylcholine	Davis et al., 2020	left		fw015503	FBbt_00111763	
82545354956056792	720575940631312428	173536	48744	4258	173536.0	48744.0	4258.0	7379554.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5735147048669983	acetylcholine	Davis et al., 2020	right		fw015519	FBbt_00111763	
77126961855575772	720575940624417584	94584	48632	5687	94584.0	48632.0	5687.0	2090798.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47996023150185596	acetylcholine	Davis et al., 2020	left		fw015620	FBbt_00111763	
77056593044888411	720575940617294219	93688	47976	5627	93688.0	47976.0	5627.0	2090427.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5420470477571292	acetylcholine	Davis et al., 2020	left		fw015632	FBbt_00111763	
82475742193405971	720575940636539102	172598	59974	4921	175464.0	45912.0	4432.0	7380139.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5046871830913112	acetylcholine	Davis et al., 2020	right		fw015634	FBbt_00111763	
76422861963143553	720575940617289782	84088	42352	4953	84088.0	42352.0	4953.0	1819261.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5408849248650907	acetylcholine	Davis et al., 2020	left		fw015703	FBbt_00111763	
77127167947295145	720575940615055989	94768	50816	5451	94768.0	50816.0	5451.0	2098846.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49465730288582727	acetylcholine	Davis et al., 2020	left		fw015705	FBbt_00111763	
82685955072651156	720575940636950505	175808	46616	4811	175808.0	46616.0	4811.0	7380219.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.45206901119808807	acetylcholine	Davis et al., 2020	right		fw015758	FBbt_00111763	
82264361015894016	720575940638922624	169815	55292	4418	175114.0	45893.0	5155.0	7092884.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.45922211583995076	acetylcholine	Davis et al., 2020	right		fw004774	FBbt_00111763	
77056593044690307	720575940624359093	93216	48504	5489	93216.0	48504.0	5489.0	2090141.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.43587164653945015	acetylcholine	Davis et al., 2020	left		fw015901	FBbt_00111763	
82264429735378719	720575940628197892	169725	56086	4419	170680.0	50264.0	5016.0	7093067.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4578740873881228	acetylcholine	Davis et al., 2020	right		fw015925	FBbt_00111763	
82264361015893985	720575940631742405	169757	55187	4418	178864.0	44728.0	4854.0	7381360.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.588420000431836	acetylcholine	Davis et al., 2020	right		fw016138	FBbt_00111763	
77126961789079974	720575940617480094	94960	48496	5618	94960.0	48496.0	5618.0	2090983.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6601412784657333	acetylcholine	Davis et al., 2020	left		fw016271	FBbt_00111763	
82826623774665735	720575940627902979	177808	45384	4466	177808.0	45384.0	4466.0	7380931.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4925465766316294	acetylcholine	Davis et al., 2020	right		fw016297	FBbt_00111763	
82264361015887890	720575940621634913	169878	55269	4419	173936.0	47696.0	4863.0	7379674.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5671833556959747	acetylcholine	Davis et al., 2020	right		fw016301	FBbt_00111763	
82756461121887769	720575940610536290	176048	47968	4019	176048.0	47968.0	4019.0	7377860.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5870202835366458	acetylcholine	Davis et al., 2020	right		fw016310	FBbt_00111763	
76706054926316909	720575940647369507	88355	67298	4635	91104.0	47176.0	5330.0	2088942.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4522785470548874	acetylcholine	Davis et al., 2020	left		fw016394	FBbt_00111763	
82545354956160153	720575940628849668	173656	48072	4341	173656.0	48072.0	4341.0	7379583.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49831495345685256	acetylcholine	Davis et al., 2020	right		fw016432	FBbt_00111763	
82685955072871152	720575940623769783	176024	46080	4974	176024.0	46080.0	4974.0	7380297.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6206227345879906	acetylcholine	Davis et al., 2020	right		fw016502	FBbt_00111763	
77338480338400431	720575940630731847	97392	54800	5568	97392.0	54800.0	5568.0	2099995.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7928751958544853	acetylcholine	Davis et al., 2020	left		fw016624	FBbt_00111763	
77268111594229892	720575940620139678	96904	54136	5547	96904.0	54136.0	5547.0	2099729.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7663272539285376	acetylcholine	Davis et al., 2020	left		fw016689	FBbt_00111763	
76915649397964404	720575940625477721	91344	45432	5518	91344.0	45432.0	5518.0	2089035.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5516676259465857	acetylcholine	Davis et al., 2020	left		fw016766	FBbt_00111763	
82193854899639556	720575940630719831	168800	53144	4743	168800.0	53144.0	4743.0	7092796.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.728353448261154	acetylcholine	Davis et al., 2020	right		fw016768	FBbt_00111763	
76986155581190313	720575940627368254	92440	46744	5588	92440.0	46744.0	5588.0	2089798.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.42514848758904544	acetylcholine	Davis et al., 2020	left		fw016964	FBbt_00111763	
82264429735378632	720575940610681829	169717	56036	4418	170328.0	50968.0	4930.0	7093015.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6650135034428236	acetylcholine	Davis et al., 2020	right		fw017002	FBbt_00111763	
76494673815942592	720575940626375172	85406	63997	4681	85472.0	43440.0	5288.0	1823277.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5100308062797413	acetylcholine	Davis et al., 2020	left		fw017063	FBbt_00111763	
82615655047982602	720575940639177449	174848	47200	4826	174848.0	47200.0	4826.0	7379989.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6844721661582648	acetylcholine	Davis et al., 2020	right		fw017293	FBbt_00111763	
77267974221919205	720575940622312072	96864	52272	5746	96864.0	52272.0	5746.0	2099726.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5536611688484111	acetylcholine	Davis et al., 2020	left		fw017425	FBbt_00111763	
77268111594055446	720575940628921303	97152	54456	5422	97152.0	54456.0	5422.0	2099855.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5143002307656895	acetylcholine	Davis et al., 2020	left		fw017460	FBbt_00111763	
82826623841364054	720575940620887834	177408	45192	4702	177408.0	45192.0	4702.0	7380817.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.41962600963768637	acetylcholine	Davis et al., 2020	right		fw017605	FBbt_00111763	
77408986521395163	720575940606126438	99240	56208	5483	99240.0	56208.0	5483.0	2482552.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.638731342365785	acetylcholine	Davis et al., 2020	left		fw017689	FBbt_00111763	
82685817566664016	720575940623333770	175272	44224	4370	175272.0	44224.0	4370.0	7380083.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5444366596713771	acetylcholine	Davis et al., 2020	right		fw018090	FBbt_00111763	outlier_bio
76352493218923367	720575940623827348	83168	41992	4946	83168.0	41992.0	4946.0	1818191.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47260460844708724	acetylcholine	Davis et al., 2020	left		fw018418	FBbt_00111763	
82264017485869517	720575940611352234	169368	50696	5059	169368.0	50696.0	5059.0	7092882.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.61428916039134	acetylcholine	Davis et al., 2020	right		fw018607	FBbt_00111763	
76776561109498099	720575940616083345	89956	69786	4672	91152.0	46320.0	5531.0	2088963.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6184414709307385	acetylcholine	Davis et al., 2020	left		fw018807	FBbt_00111763	
76282742949935836	720575940619750822	82819	51186	4905	87272.0	44592.0	4980.0	1821520.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5044125332248924	acetylcholine	Davis et al., 2020	left		fw038152	FBbt_00111763	
77198911013476551	720575940608088259	95323	71488	4647	87784.0	44064.0	5561.0	1823884.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6855157783898624	acetylcholine	Davis et al., 2020	left		fw038153	FBbt_00111763	
77127855141911222	720575940619900993	94710	61081	5348	82992.0	42808.0	5047.0	1818009.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4779815685179615	acetylcholine	Davis et al., 2020	left		fw038670	FBbt_00111763	
76916405312119696	720575940628976956	91680	56518	5489	88784.0	45256.0	4926.0	1822029.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5352568888919078	acetylcholine	Davis et al., 2020	left		fw038672	FBbt_00111763	
76846380165515208	720575940621914904	90687	61056	5611	85176.0	43520.0	5193.0	1823229.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4518207073339974	acetylcholine	Davis et al., 2020	left		fw038675	FBbt_00111763	
76846311445593676	720575940622156799	90752	60672	5287	84632.0	42712.0	5509.0	1823072.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4021796761931268	acetylcholine	Davis et al., 2020	left		fw038676	FBbt_00111763	
82334729760076557	720575940636999401	169918	55137	4418	173432.0	47984.0	5094.0	7379503.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.46735955095855247	acetylcholine	Davis et al., 2020	right		fw039672	FBbt_00111763	
76142349058783085	720575940624531652	80297	56591	4737	83648.0	42152.0	4876.0	1818874.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5076297796257929	acetylcholine	Davis et al., 2020	left		fw039760	FBbt_00111763	
81913479367438395	720575940616491993	164152	69565	4230	169360.0	51568.0	5044.0	7092884.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7510901997770381	acetylcholine	Davis et al., 2020	right		fw045059	FBbt_00111763	
77268042941280790	720575940632009167	97144	53640	5673	97144.0	53640.0	5673.0	2099857.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5585812509589032	acetylcholine	Davis et al., 2020	left		fw050143	FBbt_00111763	
81560055165744734	720575940632499757	158752	46432	4776	158752.0	46432.0	4776.0	6824502.0	efferent	descending			DNp01	Giant Fiber	putative_primary	putative_primary		glutamate	0.26569821946215116			right	CV	fw036980	FBbt_00047634, FBbt_00004020	
78183248597293996	720575940622838154	110241	59613	3393	110952.0	50688.0	5282.0	3079162.0	efferent	descending			DNp01	Giant Fiber	putative_primary	putative_primary		acetylcholine	0.3171494291445193			left	CV	fw036981	FBbt_00047634, FBbt_00004020	
